movieId,title,genres,LastRated,LastRecommended
4302,Anger Management (2003),Comedy,1520361000,1970-01-01
4303,Better Luck Tomorrow (2002),Crime|Drama,1109356200,1970-01-01
4304,Ghosts of the Abyss (2003),Documentary|IMAX,1124303400,1970-01-01
4305,House of 1000 Corpses (2003),Horror,1498415400,1970-01-01
4306,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,1525199400,1970-01-01
4307,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,1494009000,1970-01-01
4308,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,1105381800,1970-01-01
4309,"Mighty Wind, A (2003)",Comedy|Musical,1533839400,1970-01-01
4310,Holes (2003),Adventure|Children|Comedy|Mystery,1516041000,1970-01-01
4311,Malibu's Most Wanted (2003),Comedy|Crime,1206901800,1970-01-01
4312,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,1533925800,1970-01-01
4313,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,1500661800,1970-01-01
4314,Straw Dogs (1971),Drama|Thriller,1448562600,1970-01-01
4315,Beginning of the End (1957),Sci-Fi,1054405800,1970-01-01
4316,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,1340303400,1970-01-01
4317,Fahrenheit 451 (1966),Drama|Sci-Fi,1519065000,1970-01-01
4318,I Am Trying to Break Your Heart (2002),Documentary,1179081000,1970-01-01
4319,Legal Eagles (1986),Comedy|Crime|Romance,1519324200,1970-01-01
4320,Memories of Me (1988),Comedy|Drama,1519410600,1970-01-01
4321,Sibling Rivalry (1990),Comedy,1113157800,1970-01-01
4322,Undercover Blues (1993),Comedy|Crime,1053541800,1970-01-01
4323,Wildcats (1986),Comedy,1053541800,1970-01-01
4324,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,1186165800,1970-01-01
4325,"My Father the Hero (Mon pÃÂ¨re, ce hÃÂ©ros.) (1991)",Comedy|Drama,1237660200,1970-01-01
4326,Scenes from a Mall (1991),Comedy,1498415400,1970-01-01
4327,Confidence (2003),Crime|Thriller,1498415400,1970-01-01
4328,Identity (2003),Crime|Horror|Mystery|Thriller,1494009000,1970-01-01
4329,It Runs in the Family (2003),Comedy|Drama,1498415400,1970-01-01
4330,"Decade Under the Influence, A (2003)",Documentary,1143397800,1970-01-01
4331,Manic (2001),Drama,1415644200,1970-01-01
4332,People I Know (2002),Crime|Drama,1519324200,1970-01-01
4333,Spellbound (2002),Documentary,1476383400,1970-01-01
4334,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,1515090600,1970-01-01
4335,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,1535653800,1970-01-01
4336,Blue Car (2002),Drama,1085077800,1970-01-01
4337,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,1066069800,1970-01-01
4338,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama,1100197800,1970-01-01
4339,Owning Mahowny (2003),Crime|Drama|Thriller,1110738600,1970-01-01
4340,Daddy Day Care (2003),Children|Comedy,1494441000,1970-01-01
4341,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,1171737000,1970-01-01
4342,"Shape of Things, The (2003)",Drama,1519151400,1970-01-01
4343,"Trip, The (2002)",Comedy|Drama|Romance,1168021800,1970-01-01
4344,101 Reykjavik (101 ReykjavÃÂ­k) (2000),Comedy|Drama|Romance,1250274600,1970-01-01
4345,"Chorus Line, A (1985)",Comedy|Drama|Musical,1171477800,1970-01-01
4346,Beat Street (1984),Drama|Musical,1053023400,1970-01-01
4347,Breakin' 2: Electric Boogaloo (1984),Musical,1498415400,1970-01-01
4348,Breakin' (1984),Drama|Musical,1054405800,1970-01-01
4349,Laputa: Castle in the Sky (TenkÃÂ» no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1535653800,1970-01-01
4350,High Society (1956),Comedy|Musical|Romance,1258396200,1970-01-01
4351,Kiss Me Kate (1953),Comedy|Musical|Romance,1054060200,1970-01-01
4352,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,1535653800,1970-01-01
4353,Down with Love (2003),Comedy|Romance,1447525800,1970-01-01
4354,Cinemania (2002),Documentary,1319221800,1970-01-01
4355,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,1229106600,1970-01-01
4356,PokÃÂ©mon Heroes (2003),Animation|Children,1231007400,1970-01-01
4357,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,1537122600,1970-01-01
4358,"In-Laws, The (2003)",Comedy,1218133800,1970-01-01
4359,Gigantic (A Tale of Two Johns) (2002),Documentary,1200853800,1970-01-01
4360,Respiro (2002),Comedy|Drama,1171477800,1970-01-01
4361,Finding Nemo (2003),Adventure|Animation|Children|Comedy,1537122600,1970-01-01
4362,"Italian Job, The (2003)",Action|Crime,1518373800,1970-01-01
4363,Wrong Turn (2003),Horror|Thriller,1328207400,1970-01-01
4364,Capturing the Friedmans (2003),Documentary,1348511400,1970-01-01
4365,Together (Han ni Zai Yiki) (2002),Drama,1070994600,1970-01-01
4366,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,1494009000,1970-01-01
4367,Whale Rider (2002),Drama,1476383400,1970-01-01
4368,Nevada Smith (1966),Western,1058207400,1970-01-01
4369,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,1479493800,1970-01-01
4370,Silk Stockings (1957),Musical,1064082600,1970-01-01
4371,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,1112639400,1970-01-01
4372,Murder on a Sunday Morning (Un coupable idÃÂ©al) (2001),Documentary,1126463400,1970-01-01
4373,Siam Sunset (1999),Comedy,1520361000,1970-01-01
4374,Treasure Island (1950),Adventure|Children,1172169000,1970-01-01
4375,"Walk, Don't Run (1966)",Comedy|Romance,1089311400,1970-01-01
4376,Animals are Beautiful People (1974),Comedy|Documentary,1311186600,1970-01-01
4377,Car Wash (1976),Comedy,1078597800,1970-01-01
4378,Destry Rides Again (1939),Comedy|Western,1435516200,1970-01-01
4379,Intervista (1987),Comedy|Drama,1171305000,1970-01-01
4380,Live Wire (1992),Action,1108924200,1970-01-01
4381,Shenandoah (1965),Drama|War|Western,1062354600,1970-01-01
4382,Oscar (1991),Comedy|Crime|Mystery|Romance,1054405800,1970-01-01
4383,"6th Man, The (Sixth Man, The) (1997)",Comedy,1186165800,1970-01-01
4384,"Railway Children, The (1970)",Children|Drama,1082226600,1970-01-01
4385,Two Mules for Sister Sara (1970),Comedy|War|Western,1234549800,1970-01-01
4386,Winchester '73 (1950),Western,1435689000,1970-01-01
4387,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,1446489000,1970-01-01
4388,"Objective, Burma! (1945)",War,1085941800,1970-01-01
4389,This Boy's Life (1993),Drama,1498415400,1970-01-01
4390,Barton Fink (1991),Drama|Thriller,1498501800,1970-01-01
4391,Belle ÃÂ©poque (1992),Comedy|Romance,1415557800,1970-01-01
4392,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,1258396200,1970-01-01
4393,From the Terrace (1960),Drama,1181586600,1970-01-01
4394,"Long, Hot Summer, The (1958)",Drama,1086460200,1970-01-01
4395,Man of Aran (1934),Documentary,1143397800,1970-01-01
4396,Music Box (1989),Drama,1055097000,1970-01-01
4397,"Trial, The (ProcÃÂ¨s, Le) (1962)",Drama,1285871400,1970-01-01
4398,"Unforgiven, The (1960)",Drama|Western,1167762600,1970-01-01
4399,Good Burger (1997),Children|Comedy,1331317800,1970-01-01
4400,Jubilee (1977),Drama,1145644200,1970-01-01
4401,Mississippi Masala (1991),Drama|Romance,1171477800,1970-01-01
4402,Shattered (1991),Mystery|Thriller,1064082600,1970-01-01
4403,"Song of Bernadette, The (1943)",Drama,1100197800,1970-01-01
4404,Thoroughly Modern Millie (1967),Comedy|Musical,1154629800,1970-01-01
4405,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,1516127400,1970-01-01
4406,From Justin to Kelly (2003),Musical|Romance,1435516200,1970-01-01
4407,Hollywood Homicide (2003),Action|Crime|Drama,1498415400,1970-01-01
4408,Alex and Emma (2003),Comedy|Drama|Romance,1089570600,1970-01-01
4409,28 Days Later (2002),Action|Horror|Sci-Fi,1535653800,1970-01-01
4410,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,1516041000,1970-01-01
4411,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,1519151400,1970-01-01
4412,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,1237660200,1970-01-01
4413,"Bodies, Rest & Motion (1993)",Drama|Romance,1073586600,1970-01-01
4414,Ring of Terror (1962),Horror,1262111400,1970-01-01
4415,You Only Live Once (1937),Crime|Film-Noir,1111343400,1970-01-01
4416,Anastasia (1956),Drama,1171650600,1970-01-01
4417,"Babe, The (1992)",Drama,1498415400,1970-01-01
4418,Mr. Baseball (1992),Comedy|Romance,1519151400,1970-01-01
4419,Scaramouche (1952),Adventure|Romance,1089138600,1970-01-01
4420,Start the Revolution Without Me (1970),Comedy,1472668200,1970-01-01
4421,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,1125772200,1970-01-01
4422,"What's Up, Doc? (1972)",Comedy,1094841000,1970-01-01
4423,Hulk (2003),Action|Adventure|Sci-Fi,1537122600,1970-01-01
4424,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,1515090600,1970-01-01
4425,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,1459708200,1970-01-01
4426,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,1537122600,1970-01-01
4427,Swimming Pool (2003),Drama|Mystery|Thriller,1237746600,1970-01-01
4428,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,1537122600,1970-01-01
4429,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,1537122600,1970-01-01
4430,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,1088361000,1970-01-01
4431,I Capture the Castle (2003),Drama|Romance,1073413800,1970-01-01
4432,Northfork (2003),Drama|Fantasy,1103308200,1970-01-01
4433,Bad Boys II (2003),Action|Comedy|Crime|Thriller,1516041000,1970-01-01
4434,How to Deal (2003),Comedy|Drama|Romance,1108924200,1970-01-01
4435,Johnny English (2003),Action|Comedy|Thriller,1520361000,1970-01-01
4436,"Anarchist Cookbook, The (2002)",Comedy|Romance,1063218600,1970-01-01
4437,Dirty Pretty Things (2002),Crime|Drama|Thriller,1261333800,1970-01-01
4438,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,1171305000,1970-01-01
4439,Garage Days (2002),Comedy|Musical,1466188200,1970-01-01
4440,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,1498415400,1970-01-01
4441,Curly Sue (1991),Comedy|Drama,1498415400,1970-01-01
4442,Little Giants (1994),Children|Comedy,1498415400,1970-01-01
4443,Loose Cannons (1990),Action|Comedy,1064860200,1970-01-01
4444,"Mouse That Roared, The (1959)",Comedy|War,1057775400,1970-01-01
4445,Masked & Anonymous (2003),Comedy|Drama,1082831400,1970-01-01
4446,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,1525458600,1970-01-01
4447,Seabiscuit (2003),Drama,1498415400,1970-01-01
4448,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,1435775400,1970-01-01
4449,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,1493749800,1970-01-01
4450,Camp (2003),Comedy|Musical,1098556200,1970-01-01
4451,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,1077042600,1970-01-01
4452,Scorched (2003),Comedy|Crime,1136572200,1970-01-01
4453,Avanti! (1972),Comedy|Drama,1173465000,1970-01-01
4454,Eve of Destruction (1991),Action|Sci-Fi|Thriller,1065724200,1970-01-01
4455,Kickboxer 2: The Road Back (1991),Action|Drama,1188066600,1970-01-01
4456,"Kiss Me, Stupid (1964)",Comedy,1171737000,1970-01-01
4457,"One, Two, Three (1961)",Comedy,1097519400,1970-01-01
4458,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,1498415400,1970-01-01
4459,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,1519065000,1970-01-01
4460,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,1167589800,1970-01-01
4461,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,1237660200,1970-01-01
4462,American Wedding (American Pie 3) (2003),Comedy,1520361000,1970-01-01
4463,Gigli (2003),Comedy|Crime|Romance,1498415400,1970-01-01
4464,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,1063218600,1970-01-01
4465,"Magdalene Sisters, The (2002)",Drama,1436812200,1970-01-01
4466,"Secret Lives of Dentists, The (2002)",Drama,1075660200,1970-01-01
4467,Freaky Friday (2003),Children|Comedy|Fantasy,1515090600,1970-01-01
4468,S.W.A.T. (2003),Action|Thriller,1493749800,1970-01-01
4469,"Divorce, Le (2003)",Comedy|Drama|Romance,1063564200,1970-01-01
4470,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,1111429800,1970-01-01
4471,Step Into Liquid (2002),Documentary,1098556200,1970-01-01
4472,"Double Life, A (1947)",Crime|Drama|Film-Noir,1087756200,1970-01-01
4473,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,1520361000,1970-01-01
4474,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,1107714600,1970-01-01
4475,Umberto D. (1952),Drama,1293301800,1970-01-01
4476,Brother's Keeper (1992),Documentary,1348511400,1970-01-01
4477,I Love You to Death (1990),Comedy|Crime,1519324200,1970-01-01
4478,Freddy vs. Jason (2003),Action|Horror|Thriller,1498415400,1970-01-01
4479,Grind (2003),Action|Comedy,1342290600,1970-01-01
4480,Open Range (2003),Western,1493749800,1970-01-01
4481,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,1498415400,1970-01-01
4482,Uptown Girls (2003),Comedy,1481394600,1970-01-01
4483,American Splendor (2003),Comedy|Drama,1498415400,1970-01-01
4484,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,1435775400,1970-01-01
4485,Camp Nowhere (1994),Adventure|Children|Comedy,1519237800,1970-01-01
4486,Hot Dog... The Movie (1984),Comedy,1064860200,1970-01-01
4487,House of Wax (1953),Crime|Horror|Mystery|Thriller,1279391400,1970-01-01
4488,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,1519324200,1970-01-01
4489,"Sure Thing, The (1985)",Comedy|Romance,1229106600,1970-01-01
4490,Valley Girl (1983),Comedy|Romance,1498501800,1970-01-01
4491,Wait Until Dark (1967),Drama|Thriller,1533925800,1970-01-01
4492,Tokyo Story (TÃÂ´kyÃÂ´ monogatari) (1953),Drama,1448130600,1970-01-01
4493,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,1171996200,1970-01-01
4494,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,1498415400,1970-01-01
4495,Kind Hearts and Coronets (1949),Comedy|Drama,1520361000,1970-01-01
4496,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,1340303400,1970-01-01
4497,Attack of the Puppet People (1958),Horror|Sci-Fi,1340303400,1970-01-01
4498,10 (1979),Comedy|Romance,1342722600,1970-01-01
4499,Tremors (1990),Comedy|Horror|Sci-Fi,1501698600,1970-01-01
4500,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,1089311400,1970-01-01
4501,"Pink Panther, The (1963)",Comedy|Crime,1519065000,1970-01-01
4502,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,1514140200,1970-01-01
4503,Commando (1985),Action|Adventure,1506364200,1970-01-01
4504,Dracula (1979),Horror|Romance,1108924200,1970-01-01
4505,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,1520361000,1970-01-01
4506,Waco: The Rules of Engagement (1997),Documentary,1118773800,1970-01-01
4507,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,23567400,1970-01-01
4508,Ikiru (1952),Drama,1525199400,1970-01-01
4509,Comic Book Villains (2002),Comedy,1519324200,1970-01-01
4510,"Angel at My Table, An (1990)",Drama,1171650600,1970-01-01
4511,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,1112639400,1970-01-01
4512,Revolution OS (2001),Documentary,1063218600,1970-01-01
4513,Death in Venice (Morte a Venezia) (1971),Drama|Romance,1171477800,1970-01-01
4514,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,1520361000,1970-01-01
4515,My Boss's Daughter (2003),Comedy|Romance,1515090600,1970-01-01
4516,Autumn Spring (BabÃÂ­ lÃÂ©to) (2001),Comedy|Drama,1077042600,1970-01-01
4517,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,1071426600,1970-01-01
4518,Dust (2001),Drama|Western,1498415400,1970-01-01
4519,Stoked: The Rise and Fall of Gator (2002),Documentary,1167762600,1970-01-01
4520,Jeepers Creepers 2 (2003),Horror|Thriller,1494181800,1970-01-01
4521,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,1072549800,1970-01-01
4522,Once Upon a Time in the Midlands (2002),Drama,1090348200,1970-01-01
4523,Dickie Roberts: Former Child Star (2003),Comedy,1466188200,1970-01-01
4524,Party Monster (2003),Comedy|Crime|Drama|Thriller,1189535400,1970-01-01
4525,Taking Sides (2001),Drama,1088447400,1970-01-01
4526,Cabin Fever (2002),Horror|Thriller,1494441000,1970-01-01
4527,Matchstick Men (2003),Comedy|Crime|Drama,1504290600,1970-01-01
4528,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,1519065000,1970-01-01
4529,Dummy (2002),Comedy|Drama|Romance,1147890600,1970-01-01
4530,Lost in Translation (2003),Comedy|Drama|Romance,1537122600,1970-01-01
4531,Millennium Actress (Sennen joyÃÂ») (2001),Animation|Drama|Romance,1199903400,1970-01-01
4532,Children of the Night (1991),Horror,1172255400,1970-01-01
4533,Gotcha! (1985),Comedy,1064860200,1970-01-01
4534,Kuffs (1992),Action|Comedy|Crime,1519237800,1970-01-01
4535,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,1519065000,1970-01-01
4536,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,1519065000,1970-01-01
4537,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,1519065000,1970-01-01
4538,Paper Moon (1973),Comedy|Crime|Drama,1237833000,1970-01-01
4539,Day of the Dead (1985),Horror|Sci-Fi|Thriller,1498415400,1970-01-01
4540,"Hello, Dolly! (1969)",Comedy|Musical|Romance,1441823400,1970-01-01
4541,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,1519497000,1970-01-01
4542,Once Bitten (1985),Comedy|Horror,1186165800,1970-01-01
4543,Squirm (1976),Horror|Romance,1534012200,1970-01-01
4544,"Brood, The (1979)",Horror,1154802600,1970-01-01
4545,Anything Else (2003),Comedy|Drama|Romance,1237660200,1970-01-01
4546,Cold Creek Manor (2003),Drama|Thriller,1300905000,1970-01-01
4547,"Fighting Temptations, The (2003)",Drama,1084905000,1970-01-01
4548,Secondhand Lions (2003),Children|Comedy|Drama,1435429800,1970-01-01
4549,Underworld (2003),Action|Fantasy|Horror,1537122600,1970-01-01
4550,Bubba Ho-tep (2002),Comedy|Horror,1498415400,1970-01-01
4551,In This World (2002),Adventure|Drama,1405794600,1970-01-01
4552,Duplex (2003),Comedy|Crime,1459276200,1970-01-01
4553,"Rundown, The (2003)",Action|Adventure|Comedy,1535049000,1970-01-01
4554,Under the Tuscan Sun (2003),Comedy|Drama|Romance,1496169000,1970-01-01
4555,Luther (2003),Drama,1102271400,1970-01-01
4556,Mambo Italiano (2003),Comedy,1535740200,1970-01-01
4557,My Life Without Me (2003),Drama|Romance,1167762600,1970-01-01
4558,To Be and to Have (ÃÂtre et avoir) (2002),Documentary,1100197800,1970-01-01
4559,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,1514140200,1970-01-01
4560,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,1498501800,1970-01-01
4561,Life and Debt (2001),Documentary,1213900200,1970-01-01
4562,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,1468261800,1970-01-01
4563,Judgment at Nuremberg (1961),Drama,1446489000,1970-01-01
4564,"Brief History of Time, A (1991)",Documentary,1533925800,1970-01-01
4565,Leningrad Cowboys Go America (1989),Comedy|Musical,1171650600,1970-01-01
4566,"Rules of the Game, The (La rÃÂ¨gle du jeu) (1939)",Comedy|Drama,1520361000,1970-01-01
4567,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,1267122600,1970-01-01
4568,Kiss of the Spider Woman (1985),Drama,1230834600,1970-01-01
4569,All the President's Men (1976),Drama|Thriller,1534012200,1970-01-01
4570,Angie (1994),Comedy|Drama|Romance,1064082600,1970-01-01
4571,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,1171305000,1970-01-01
4572,Avalon (2001),Drama|Fantasy|Sci-Fi,1212258600,1970-01-01
4573,Babette's Feast (Babettes gÃÂ¦stebud) (1987),Drama,1519065000,1970-01-01
4574,Beethoven (1992),Children|Comedy|Drama,1525458600,1970-01-01
4575,Beethoven's 2nd (1993),Children|Comedy,1494009000,1970-01-01
4576,Boyz N the Hood (1991),Crime|Drama,1342204200,1970-01-01
4577,Bugsy (1991),Crime|Drama,1073586600,1970-01-01
4578,Bugsy Malone (1976),Children|Comedy|Crime|Musical,1171737000,1970-01-01
4579,Cobra (1986),Action|Crime,1498415400,1970-01-01
4580,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,1171305000,1970-01-01
4581,Crimewave (1985),Comedy|Crime,1498415400,1970-01-01
4582,Monty Python's The Meaning of Life (1983),Comedy,1514140200,1970-01-01
4583,Where Eagles Dare (1968),Action|Adventure|War,1520620200,1970-01-01
4584,Tightrope (1984),Thriller,1065724200,1970-01-01
4585,Sleeping with the Enemy (1991),Drama|Thriller,1519065000,1970-01-01
4586,PCU (1994),Comedy,1519237800,1970-01-01
4587,"Rookie, The (1990)",Action|Comedy|Thriller,1065983400,1970-01-01
4588,City Heat (1984),Action|Comedy,1065983400,1970-01-01
4589,Three O'Clock High (1987),Comedy,1065724200,1970-01-01
4590,"White Hunter, Black Heart (1990)",Adventure|Drama,1241980200,1970-01-01
4591,Come and See (Idi i smotri) (1985),Drama|War,1525199400,1970-01-01
4592,Ginger Snaps (2000),Drama|Horror|Thriller,1493749800,1970-01-01
4593,More American Graffiti (1979),Comedy,1536431400,1970-01-01
4594,It's Pat (1994),Comedy,1498415400,1970-01-01
4595,Regarding Henry (1991),Drama,1498501800,1970-01-01
4596,Alien Contamination (1980),Action|Horror|Sci-Fi,1306434600,1970-01-01
4597,"Amazing Transparent Man, The (1960)",Sci-Fi,1340303400,1970-01-01
4598,Love Affair (1939),Comedy|Drama|Romance,1103567400,1970-01-01
4599,Scrooge (1970),Drama|Fantasy|Musical,23567400,1970-01-01
4600,Leap of Faith (1992),Comedy|Drama,1519237800,1970-01-01
4601,"Gas, Food, Lodging (1992)",Drama|Romance,1519237800,1970-01-01
4602,In Cold Blood (1967),Crime|Drama,1207420200,1970-01-01
4603,Campus Man (1987),Comedy,1179081000,1970-01-01
4604,Yankee Doodle Dandy (1942),Drama|Musical,1435516200,1970-01-01
4605,Ninja Scroll (JÃÂ»bei ninpÃÂ»chÃÂ´) (1995),Action|Adventure|Animation|Fantasy,1498415400,1970-01-01
4606,Knife in the Water (NÃÂ³z w wodzie) (1962),Drama,1207420200,1970-01-01
4607,Mobsters (1991),Crime|Drama,1519324200,1970-01-01
4608,Out of Time (2003),Crime|Drama|Thriller,1218133800,1970-01-01
4609,School of Rock (2003),Comedy|Musical,1537122600,1970-01-01
4610,"Station Agent, The (2003)",Comedy|Drama,1498501800,1970-01-01
4611,Wonderland (2003),Crime|Drama|Mystery|Thriller,1368815400,1970-01-01
4612,Bus 174 (ÃÂnibus 174) (2002),Crime|Documentary,1460140200,1970-01-01
4613,Mystic River (2003),Crime|Drama|Mystery,1535653800,1970-01-01
4614,"House of the Dead, The (2003)",Action|Horror,1493749800,1970-01-01
4615,Intolerable Cruelty (2003),Comedy|Romance,1498501800,1970-01-01
4616,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,1537122600,1970-01-01
4617,Runaway Jury (2003),Drama|Thriller,1515090600,1970-01-01
4618,"Texas Chainsaw Massacre, The (2003)",Horror,1494009000,1970-01-01
4619,Pieces of April (2003),Comedy|Drama,1498761000,1970-01-01
4620,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,1498415400,1970-01-01
4621,Sylvia (2003),Drama|Romance,1095445800,1970-01-01
4622,Veronica Guerin (2003),Crime|Drama|Thriller,1242239400,1970-01-01
4623,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,1315161000,1970-01-01
4624,Beyond Borders (2003),Drama|Romance|War,1084473000,1970-01-01
4625,Radio (2003),Drama,1460313000,1970-01-01
4626,Scary Movie 3 (2003),Comedy|Horror,1516041000,1970-01-01
4627,Brother Bear (2003),Adventure|Animation|Children,1494009000,1970-01-01
4628,Elephant (2003),Drama,1498501800,1970-01-01
4629,"Italian Job, The (1969)",Action|Comedy|Crime,1378751400,1970-01-01
4630,Sweet Sixteen (2002),Drama,1171218600,1970-01-01
4631,Alien from L.A. (1988),Sci-Fi,1340303400,1970-01-01
4632,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,1474309800,1970-01-01
4633,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,1498415400,1970-01-01
4634,"Jolson Story, The (1946)",Musical,1067193000,1970-01-01
4635,You'll Never Get Rich (1941),Comedy|Musical|Romance,1110133800,1970-01-01
4636,"Unvanquished, The (Aparajito) (1957)",Drama,1118946600,1970-01-01
4637,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,1498501800,1970-01-01
4638,"Human Stain, The (2003)",Drama|Romance|Thriller,1072031400,1970-01-01
4639,Shattered Glass (2003),Crime|Drama,1498415400,1970-01-01
4640,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,1535653800,1970-01-01
4641,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,1201372200,1970-01-01
4642,Elf (2003),Children|Comedy|Fantasy,1537122600,1970-01-01
4643,Billabong Odyssey (2003),Documentary,1159122600,1970-01-01
4644,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,1267209000,1970-01-01
4645,Love Actually (2003),Comedy|Drama|Romance,1535653800,1970-01-01
4646,Father of the Bride (1991),Comedy,1533925800,1970-01-01
4647,My Architect: A Son's Journey (2003),Documentary,1201372200,1970-01-01
4648,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,1494181800,1970-01-01
4649,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,1519583400,1970-01-01
4650,Tupac: Resurrection (2003),Documentary,1110133800,1970-01-01
4651,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,1084905000,1970-01-01
4652,"Missing, The (2003)",Adventure|Thriller|Western,1247423400,1970-01-01
4653,"Cat in the Hat, The (2003)",Children|Comedy,1487874600,1970-01-01
